Data Medicao,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
10/06/2017,0,,,,,,,
11/06/2017,,,,,,,,
12/06/2017,,,,,,,,
13/06/2017,,17.3,16.2,0,,,98,0
14/06/2017,28.2,22.5,12.8,6.1,0.1,16.46,91,0.5
15/06/2017,0,23.5,13.7,8.1,1.9,18.2,80,1
16/06/2017,0,24.9,12.8,7.1,2.7,17.26,86,0.5
17/06/2017,0,26.1,12,7,2.3,17.46,88,0
18/06/2017,0,23.9,12,1.7,2.9,16.98,83,0
19/06/2017,0,26.3,12.5,7.7,2,18.24,84,0.5
20/06/2017,0,19.1,15.7,0.5,4,16.84,79,1
21/06/2017,0,22.9,15,7.7,2.6,18.34,78,1
22/06/2017,0,25.3,15.6,8.1,3.3,19.62,77,1.5
23/06/2017,0,26.1,15.7,8.2,3.8,19.32,76,1.5
24/06/2017,0,26.5,16.2,8.1,3.5,19.46,79,0.5
25/06/2017,0,24.5,15.7,8.1,4.7,18.24,76,1
26/06/2017,0,25.7,12,8.2,3.6,18.34,74,0.5
27/06/2017,0,24.7,13.2,8.2,3,17.5,82,0
28/06/2017,0,26.1,12.6,8.2,3.5,18.54,82,0
29/06/2017,0,26.5,15,7.9,3.5,19.26,77,0
30/06/2017,0,24.1,13,3,3.5,17.14,88,0
01/07/2017,0,22.9,12.4,5.6,2.4,16.62,80,1
02/07/2017,0,17.7,12.7,0.6,3.1,14.48,76,1
03/07/2017,0,18.7,11.2,5.2,3.6,14.14,79,0.5
04/07/2017,0,19.8,8.4,8.2,3.7,14.16,72,1
05/07/2017,0,21.3,11,8.4,4.3,15.62,72,0.5
06/07/2017,0,22.9,10.8,6.8,3.5,16.58,66,1
07/07/2017,0,23,13.8,6.2,3.9,18.48,68,0.5
08/07/2017,0,23.9,14,5.5,3.6,18.14,76,1
09/07/2017,0,24.5,13.7,8.5,3.2,17.72,77,0.5
10/07/2017,0,25.8,12.6,7,3.1,17.96,84,0
11/07/2017,0,26.7,12.7,8.5,3,18.24,80,0
12/07/2017,0,26.6,12.2,8.5,3.3,16.88,83,0
13/07/2017,0,27.2,11.7,8.3,3.8,17.74,88,0.5
14/07/2017,0,26.9,12.2,8.6,2.6,17.98,84,0.5
15/07/2017,0,26.1,12.6,8.7,3,17.98,75,0
16/07/2017,0,26.3,12.2,7.8,4.8,18.82,67,0.5
17/07/2017,0,27.5,13.2,8.7,5.2,19.62,69,1
18/07/2017,0,19.4,9.4,0,,,76,1
19/07/2017,0,17.6,9.4,5.8,,13.72,76,1.5
20/07/2017,0,25.7,11.6,8.4,2.7,16.9,84,0.5
21/07/2017,0,26.2,11.8,8.6,2.8,18.12,70,0
22/07/2017,0,25.5,10,8.8,3.5,16.02,85,0
23/07/2017,0,27.3,11.2,8.7,4.1,17.58,71,0
24/07/2017,0,26.1,11.8,8.7,4.3,17.42,78,0
25/07/2017,0,27.5,11.2,8.7,4.6,18.82,64,0.5
26/07/2017,0,27,12.8,8.7,5.3,18.72,73,0
27/07/2017,0,27.4,14.2,8.5,5.4,18.8,72,1
28/07/2017,0,25.9,12.2,8.6,3.9,18.46,72,1
29/07/2017,0,27.1,11.8,8.2,4,18.86,73,0
30/07/2017,0,26.3,13.2,8.6,4.1,19.18,75,0
31/07/2017,0,24.1,13.4,3.8,3.7,17.18,74,0.5
01/08/2017,0,23.9,11.6,3.8,3.4,17.22,78,0
02/08/2017,0,27.5,15.2,5.7,4.1,19.34,67,0
03/08/2017,0,24.3,15.2,4.6,5.5,18.74,67,0.5
04/08/2017,1.3,19.3,13,5.3,3.4,15.86,74,1.5
05/08/2017,0,22.1,13.2,7.5,4.5,16.1,70,1.5
06/08/2017,0,22.5,12.4,9.1,4.6,16.02,71,1.5
07/08/2017,0,27.7,10.2,9,4.1,18.26,71,0.5
08/08/2017,0,29.3,12.7,6.8,4.3,19.2,70,0
09/08/2017,0,31.9,13.6,8.6,4.8,21.98,64,0.5
10/08/2017,0,23.9,16.2,9.1,6.3,18.38,78,1
11/08/2017,0,26.2,13.2,8.8,3.7,18.24,72,1.5
12/08/2017,0,30.1,12.8,7.5,4.6,21.06,66,1
13/08/2017,0,31.9,15.7,7.1,4.3,23.4,61,0.5
14/08/2017,0,27.3,17,3.5,6.8,20.02,81,0.5
15/08/2017,0.3,17.9,14.2,0.1,3.2,16.3,91,0.5
16/08/2017,6.3,20.5,13.7,0.5,0.8,17.52,92,0.5
17/08/2017,2.8,18.7,14.8,0,0.6,16.78,91,0
18/08/2017,4.1,19.4,14.8,0,0.7,16.8,94,0.5
19/08/2017,2.4,18.8,16.2,0,0.6,17.48,90,0.5
20/08/2017,2.3,20.3,15.2,0.4,0.5,17.62,92,0
21/08/2017,35.8,17.1,13.2,2.9,1.5,14.22,80,2
22/08/2017,0,21.7,12.4,9.3,3.8,17.18,73,1
23/08/2017,0,28.4,13,9,4.1,19.72,80,0.5
24/08/2017,0,26.5,13.4,9.8,3.1,17.98,81,0.5
25/08/2017,0,29,13,9.4,5.5,19.68,79,1
26/08/2017,0,29.7,13.7,9.6,4,20.56,75,0
27/08/2017,0,30.7,14.8,9.6,5.1,21.02,61,0.5
28/08/2017,0,30.1,14.4,9.6,5.7,20.98,70,0.5
29/08/2017,0,31.3,12.4,9.7,5.7,20.38,70,0.5
30/08/2017,0,32.8,14.2,9.6,4.5,22.2,67,0
31/08/2017,0,30.9,17.2,8.4,5.1,20.74,74,1.5
01/09/2017,0,25.7,16.2,9.4,4.3,18.94,,2.5
02/09/2017,0,28.5,15.4,9.8,4.5,19.14,83,0.5
03/09/2017,0,29.5,12.2,9.9,3.5,19.78,75,0.5
04/09/2017,0,29.3,13.2,9.9,4.6,19.98,66,0.5
05/09/2017,0,30.5,12.4,9.9,4.9,20.74,59,0
06/09/2017,0,29.3,14.2,9.2,5.9,20.66,73,0
07/09/2017,0,31.3,16,9.7,5.8,22.66,61,0.5
08/09/2017,0,32.1,16.6,9.6,8.4,24.06,47,0.5
09/09/2017,0,32.6,17.9,9.5,8.3,24.82,52,1
10/09/2017,0,31.9,16.6,9.8,6.5,24.1,53,0.5
11/09/2017,0,33.4,16.6,9.4,7.3,25.12,43,1
12/09/2017,0,33.6,17.9,9.6,7.8,24.5,53,1
13/09/2017,0,33.2,16.8,9.8,7.5,24.24,64,0.5
14/09/2017,0,33.6,16.6,9.8,6.7,24.44,51,0
15/09/2017,0,34.4,16.8,9.7,9,25.64,53,0.5
16/09/2017,0,33.6,16.2,9.6,7.5,24.32,60,0.5
17/09/2017,0,33.3,17.7,9.5,5.9,24.08,68,0.5
18/09/2017,0,31.9,16.6,8.2,5.6,22.78,73,1
19/09/2017,0,31.7,16,9.6,4.7,22.54,66,1
20/09/2017,0,30.7,15.7,9.7,6.3,22.2,67,0.5
21/09/2017,0,32.4,15.5,9.5,5.5,23.98,59,1
22/09/2017,0,32.1,17.2,9.7,6.4,23.42,,0.5
23/09/2017,0,32.1,17.2,8.5,7.3,23.54,60,1.5
24/09/2017,0,27.3,18.3,9.6,7.6,21.52,55,1
25/09/2017,0,28.7,16.2,9.4,6,20.86,68,1.5
26/09/2017,0,29.2,14.8,8.2,5.5,21.24,73,0.5
27/09/2017,0,32.8,15.5,9.4,5,24.18,57,0.5
28/09/2017,0,31.1,19.3,9.7,6.9,23,69,1
29/09/2017,0,25.7,17.8,0.8,6.2,20.42,84,0.5
30/09/2017,15.4,23.1,17.8,0.3,3.2,19.46,93,0.5
01/10/2017,2.6,27.7,17.2,6.3,1.6,21.14,82,0
02/10/2017,0,21.5,17.2,1.4,4.3,19.54,84,1.5
03/10/2017,9.4,25.3,14.8,3.8,1.6,18.94,71,0
04/10/2017,0,27.3,15.2,5.2,3.8,19.54,62,0.5
05/10/2017,0,33,14.2,10,5.7,23.84,67,0.5
06/10/2017,0,35,19.7,9.5,5.5,27.3,56,1
07/10/2017,18.4,27.9,18.7,0,6.4,21.08,87,0.5
08/10/2017,1.8,27.7,18.3,5.5,1.8,22.56,83,0.5
09/10/2017,5.4,31.5,17.8,8.5,2.1,25.18,72,0
10/10/2017,0,35,19.7,8.3,4.2,26.1,62,0.51444
11/10/2017,0,36.8,19.9,9.6,6,26.7,66,0.5
12/10/2017,0,36.4,20.3,10.7,6.9,27.02,72,0
13/10/2017,0,36.2,19.7,10.7,6.4,27.9,55,1
14/10/2017,0,35.5,21.4,8.7,7.8,25.42,70,1.55
15/10/2017,0,24.6,17.4,10.4,6.5,20.08,72,2.5
16/10/2017,0,27.3,17.1,9.1,5.6,21.04,74,2
17/10/2017,0,32.1,18.8,10.5,5.9,23.62,73,0.5
18/10/2017,0,33.6,17.8,10.3,4.9,26,57,0.5
19/10/2017,0,35.2,19.3,10.7,6.5,25.78,77,0.5
20/10/2017,0,28.7,20.3,6.1,9.1,23,75,1
21/10/2017,1,24.5,19.3,0,4.5,21.68,84,0.5
22/10/2017,0.6,22.3,19.7,0,1.8,20.48,94,0
23/10/2017,4.6,21.7,16.3,0.1,0.9,18.12,73,2
24/10/2017,0,25.9,15.7,10.8,4.1,19.88,76,1
25/10/2017,0,33.4,17.8,6.7,4.4,24.2,69,1
26/10/2017,19.4,24.9,17.5,2.9,5,20.84,86,0.5
27/10/2017,6.2,25.4,17.8,0.5,1.3,19.96,91,1.55
28/10/2017,4,29.3,17.8,6,1.3,23.74,76,1
29/10/2017,0,25.3,19.3,0.5,3.6,21.44,85,0
30/10/2017,31.6,22.7,18.3,0,1.3,20.44,94,0.5
31/10/2017,6.7,24.7,17.2,3,0.8,19.98,76,0
01/11/2017,0,24.3,14.8,8.8,4.3,18.42,69,1
02/11/2017,0,29.1,15.7,10.7,6.3,20.6,71,1
03/11/2017,0,32.4,15.7,9.2,5.9,22.9,82,1
04/11/2017,5.2,29.9,19.4,5.6,4.4,22.22,92,0.5
05/11/2017,18.2,22.5,18.3,0,3.1,20.32,78,0.5
06/11/2017,0.1,24.2,16.2,3.2,2.6,19.24,75,1
07/11/2017,0,25.6,18,6,4.5,20.2,71,1.5
08/11/2017,0,27.9,17.8,3.9,5.3,21.58,76,1
09/11/2017,4.6,29.3,18.3,4.2,3.1,23.24,79,1
10/11/2017,0,30.9,19.1,7.8,3,24.2,80,1
11/11/2017,10.9,27.1,18.7,3.6,3.7,21.36,78,0.5
12/11/2017,0,30.9,11.8,11.2,3.4,21.86,55,0.5
13/11/2017,0,30.7,15.2,11.1,6.9,21.7,73,0
14/11/2017,0,32.6,13,11.2,7.1,22.64,48,0
15/11/2017,0,34.2,16.7,11,9.5,24.98,63,0.5
16/11/2017,0,34,19.7,8.9,7.3,24.58,73,1
17/11/2017,24,30.9,18.8,2.4,5.4,23.26,80,1
18/11/2017,3.8,30.5,18.8,7,2.8,23.3,85,0.5
19/11/2017,12.2,29.3,18.8,4.2,2.6,23.38,77,0.5
20/11/2017,0.1,27.9,20.6,1.6,3.6,23.1,77,1
21/11/2017,2.6,31.3,19.8,4.3,3,23.9,87,0
22/11/2017,19.6,26.1,18.3,2.1,2.7,20.68,84,1
23/11/2017,0,27.9,17.2,10.1,3.6,21.5,72,1.5
24/11/2017,0,33.6,14.8,11.4,3.8,24.32,51,1
25/11/2017,0,34.4,19.3,9.3,8.8,26.82,62,1
26/11/2017,6,28.3,20.3,3,5.9,24.12,77,1.5
27/11/2017,36.8,27.8,20.3,2.3,3.2,23.34,89,0.5
28/11/2017,18.6,29.8,20,7.8,1.7,22.88,71,1.5
29/11/2017,0,29.1,16.2,11.4,5.1,21.06,69,1.5
30/11/2017,0,29.1,15.8,6,6,21.78,70,1
01/12/2017,0,28.5,19.1,5.5,4.7,22.36,75,1
02/12/2017,0,29.3,19.3,7,4.7,22.96,74,1
03/12/2017,0,31.7,20.3,8.7,4.4,24.48,72,1
04/12/2017,0,34,18.3,11.5,4.7,25.86,69,0
05/12/2017,0,32.1,20.3,10.1,6.4,25.2,66,1
06/12/2017,0,31.9,20.2,5.2,6,24.38,78,1
07/12/2017,0,27.3,20.6,0.3,3.9,23.58,86,0
08/12/2017,14.8,32.1,21,8.1,2.3,24.78,76,0.51444
09/12/2017,0,32.6,19.3,10.3,4.1,25.1,73,0.5
10/12/2017,0,33,18.9,9,5.1,23.78,76,0.5
11/12/2017,0.8,33,17.7,10.2,4.7,24.38,73,1.5
12/12/2017,0,26.1,18.1,9.9,6.9,20.96,71,2
13/12/2017,0,30.3,18.3,10,4.9,22.96,74,1.5
14/12/2017,0,33.6,17.2,10.8,4.7,25.36,73,0.5
15/12/2017,0,33.2,18.1,8.3,5.5,25.1,74,1
16/12/2017,0,35.2,17.9,8.3,5.4,26.7,64,1
17/12/2017,0,34.8,20.3,10.6,5.3,27.3,67,0.5
18/12/2017,0,33,20.3,5.5,7.3,25.46,70,1.5
19/12/2017,0,33.4,18.6,8.6,5,23.72,86,0.5
20/12/2017,104.2,32.4,18.6,3.7,3.4,24.04,84,0
21/12/2017,2.8,22.5,20.3,0,3,21.16,95,0
22/12/2017,10.6,22.8,20.1,0.7,0.9,21.06,95,0.5
23/12/2017,,,,,,,,
24/12/2017,,,,,,,,
25/12/2017,0,29.5,20.1,0.6,,23.04,94,1
26/12/2017,23.6,31.1,19.9,4.7,7.6,25.2,77,0.5
27/12/2017,,,,,,,,
28/12/2017,,,,,,,,
29/12/2017,,,,,,,,
30/12/2017,,,,,,,,
31/12/2017,,,,,,,,
01/01/2018,,,,,,,,
02/01/2018,,,,,,,,
03/01/2018,,29.1,21.2,4.1,,23.54,84,0
04/01/2018,3.6,31.7,18,10.8,2.8,23.38,64,1
05/01/2018,0,32.6,18.3,10.3,7.4,24.94,72,0
06/01/2018,0,30.7,20.9,4,4.8,24.96,77,0.5
07/01/2018,1.8,27.1,19.7,0.1,3.5,22.88,76,0.5
08/01/2018,1.1,25.8,19.7,0,3.8,21.26,94,0
09/01/2018,22.8,26.1,19.6,0,0.9,22.58,82,0.5
10/01/2018,0,32.8,20.1,7.3,2.6,25.38,73,1
11/01/2018,0,31.5,19.9,4,4.8,24.76,76,0.5
12/01/2018,0,26.9,19.7,0.9,3.8,21.8,89,0.5
13/01/2018,16.2,27.1,18.8,1.3,2,22.54,85,0.5
14/01/2018,0,30.7,19.5,4.3,2.2,23.96,84,0.5
15/01/2018,2.8,30.9,20.3,2.5,2.8,25.08,79,0.5
16/01/2018,0,30.7,21.2,1.6,3.9,24.18,89,0
17/01/2018,0.6,33.8,21.4,7.7,2.6,26.6,84,0.5
18/01/2018,0.2,31.6,21.9,2.3,4.3,25.42,79,1
19/01/2018,2.6,30.9,21,0.4,3.8,24.78,85,1
20/01/2018,1.2,33,21,4.6,3.2,24.92,83,0.5
21/01/2018,16.3,32.8,20.5,2.4,3.2,24.26,86,0.5
22/01/2018,2,34.6,20.3,10.1,3.1,27.14,71,1
23/01/2018,0,35.2,21.2,6.5,5.7,25.48,82,1.5
24/01/2018,49,34.4,20.6,5.7,4.4,24.84,91,0.5
25/01/2018,15.8,31.3,20.8,4.9,3,25.1,76,1
26/01/2018,0,29.3,22.5,5.7,4.7,24.6,74,1.5
27/01/2018,0,28.7,19.9,6.5,4.9,23.6,73,1.5
28/01/2018,0,33.8,21,9.1,4.9,25.4,82,1
29/01/2018,8.9,31.5,21,4.4,4.5,23.82,92,1
30/01/2018,14,25.3,19.3,0.2,2.9,21.52,81,1
31/01/2018,11.6,29.4,16.6,9.2,1.8,22.56,73,1
01/02/2018,0.7,30.7,17.2,10.5,5.2,22.82,73,1
02/02/2018,0,30.9,18.8,4.3,5.5,22.86,78,1
03/02/2018,0,29.5,18.7,9.9,4,22.56,71,1
04/02/2018,0,28.9,17.7,8.1,5.2,22.48,68,1
05/02/2018,0,29.9,17.9,7.5,5,22.68,71,1.5
06/02/2018,0,29.3,18.7,4.2,4.6,22.8,77,0.5
07/02/2018,0,31.1,16.7,10.9,3.4,23.4,71,0
08/02/2018,0,33.6,17.7,10.7,5.5,25.34,67,1
09/02/2018,0,35.2,19.9,10.5,6.8,27.82,55,1
10/02/2018,0,30.9,22.9,8.6,7.8,26.4,77,1
11/02/2018,0,32.8,22.4,5.2,5,25.8,78,0.5
12/02/2018,1.4,32.8,20.3,5.7,3.3,25.86,74,0.5
13/02/2018,0,25.7,21,0.7,4.2,22.3,78,1
14/02/2018,0.4,26.1,19.8,1.2,3.2,21.82,84,1.5
15/02/2018,1.7,27.3,18.8,4.3,3.5,22.62,77,1
16/02/2018,0,29.9,17.7,8.9,2.9,22.4,72,1.5
17/02/2018,0,31.7,16.7,7.3,3.9,23.2,74,1
18/02/2018,3,26.3,19.8,0.1,3.3,22.26,89,0
19/02/2018,0,28.3,19.1,2.8,1.9,23.8,79,0.5
20/02/2018,0.3,30.3,20.9,3,3.1,24.68,80,0.5
21/02/2018,0.6,31.3,21.5,10.3,4.4,25.68,69,0.5
22/02/2018,0,32.4,20.3,8.6,5,25.42,73,0.5
23/02/2018,1,30.7,19.9,9.5,4.5,23.64,69,1
24/02/2018,0,30.1,17.4,10.6,6,23.02,71,1.5
25/02/2018,0,30.9,17.7,7.6,4.8,23.48,71,1
26/02/2018,0,29.9,18.2,3,4.5,23.18,85,0.5
27/02/2018,0.2,29.7,20.9,3.2,2.6,24.16,82,0.5
28/02/2018,0,33.6,18.9,8.7,3.1,25.54,72,0.5
01/03/2018,0.5,32.6,19.8,4.7,5,24.6,89,0.5
02/03/2018,1.6,32.8,20.8,5.9,2.5,25.16,85,0
03/03/2018,22,31.5,20.9,5.6,1.8,24.8,83,0
04/03/2018,0,33,21.5,7.6,3.2,25.46,86,0
05/03/2018,1.5,33.4,20.2,9.9,2.8,25.4,83,0.5
06/03/2018,0,33.2,20.8,6.4,3.5,25.12,87,0
07/03/2018,4.2,30.9,21,4.4,3.6,24.74,88,0.5
08/03/2018,13.7,28.5,21,3.8,1.8,23.66,77,1
09/03/2018,0,31.7,19.8,10.4,3.7,24.5,73,1
10/03/2018,0,32.6,19.3,6.8,4.8,24.94,74,0.5
11/03/2018,0,33.8,18.7,10.3,3.7,25.74,76,0
12/03/2018,0,33.2,20.8,9.1,5.3,26.36,75,0.5
13/03/2018,0,34,22,5.8,5.5,27.32,76,0.5
14/03/2018,0,35.8,22.4,7.7,3.8,26.68,75,1.5
15/03/2018,16,32.8,19.9,6.8,5.9,26.18,74,0.5
16/03/2018,,33.8,21.6,9.5,,,77,1
17/03/2018,0,32.4,21.4,7.8,,25.96,75,1
18/03/2018,0,34.4,19.7,9.9,4.1,26.1,78,0
19/03/2018,0,33.8,19.4,6.6,5,26.32,75,0.5
20/03/2018,0,34.4,19.7,5.3,4.3,24.38,90,0.5
21/03/2018,124.6,29.9,19.3,5.7,2.4,23.48,88,0.5
22/03/2018,0.4,30.5,19.9,5.3,3.1,23.96,77,1
23/03/2018,0,32.6,20.2,7.8,3.5,25.12,81,0.5
24/03/2018,0,,20.3,9.7,3.8,,76,0.5
25/03/2018,0,,20.3,7,4.5,,74,0.5
26/03/2018,1.5,,21.4,0.9,4.6,,84,0
27/03/2018,0.2,,19.9,3.2,2.2,,83,0
28/03/2018,1.2,,20.1,5.2,2.3,,86,0
29/03/2018,4.4,,19.6,6.5,2.9,,90,0.5
30/03/2018,10.8,,20.8,6.5,2.5,,84,0
31/03/2018,0.5,,20.1,2.6,3.5,,88,0.5
01/04/2018,13.1,,20.3,3.3,2.2,,88,0.5
02/04/2018,3,,19.8,2.1,2.3,,86,0.5
03/04/2018,0,,19.9,1.9,1.9,,88,0
04/04/2018,27.4,,17.2,9.4,1,,83,0.5
05/04/2018,0,30.3,17.2,8.7,3.1,22.82,78,1
06/04/2018,0,31.1,17.8,9.8,3.6,23.06,75,1
07/04/2018,0,31.5,17.8,9.9,4.3,23.58,76,0.5
08/04/2018,0,30.9,18.3,8.3,4.8,23.48,73,1
09/04/2018,0,31.5,18.4,7.8,4.2,23.7,74,1
10/04/2018,0,30.5,18.1,8.3,3.8,23.28,77,0
